numero_declaration,date_declaration,date_envoi_mail_info,date_envoi_mail_relance,date_prorogation,statut_actif,date_desactivation,id_declarant,guid,Civilite_declarant,nom_declarant,prenom_declarant,adresse_mail_declarant,adresse_declarant,cp_declarant,ville_declarant,Pays_declarant,societe_declarant,numero_siret_declarant,id_declaration,id_demande_guichet,compte_parisien,Type_residence,totalite_local,numero_voirie,indice_repetition,adresse_meuble,gps_meuble,id_poi_adresse_meuble,cp_meuble,etage,batiment,escalier,numero_appart,numero_invariant,nombre_pieces,nombre_lits,partie_local,date_classement,Niveau_classement,autre_reconnaissance,code_rivoli,adresseNormalise,Identification_parcelle,Quartier,IDBA
7510114673167,22/3/2023,28/5/2023,,,True,,87,892148-xxxx-yyyy-zzzz-8871,Madame,Nom1095,Prénom3374,email882@test.com,44 Rue Fictive,75669,Paris,France,,,353056,780040,True,Secondaire,False,49,,41 Rue Imaginaire,,,75815,2,,,20,,2,5,False,,4 étoiles,,7722,34 Avenue Virtuelle,751086XX1858,1,49890
7510177228457,2/11/2023,9/10/2023,,,True,,3132,855533-xxxx-yyyy-zzzz-8454,Madame,Nom2131,Prénom584,email3223@test.com,63 Rue Fictive,75826,Paris,France,,,542761,281676,False,Principale,False,40,,20 Rue Imaginaire,,,75534,10,,,49,,4,3,True,,4 étoiles,,1112,73 Avenue Virtuelle,751015XX1142,1,23131
7510120576334,8/6/2023,19/1/2023,,,True,,82,432164-xxxx-yyyy-zzzz-3412,Monsieur,Nom1239,Prénom4464,email3186@test.com,3 Rue Fictive,75369,Paris,France,,,464834,682707,True,Principale,False,29,,92 Rue Imaginaire,,,75869,6,,,17,,5,2,True,,Non classé,,5190,24 Avenue Virtuelle,751072XX1889,12,61061
7510145295065,27/2/2023,2/12/2023,,,True,,721,349194-xxxx-yyyy-zzzz-9425,Monsieur,Nom4905,Prénom4323,email1570@test.com,25 Rue Fictive,75477,Paris,France,,,993662,863338,True,Location,True,67,,33 Rue Imaginaire,,,75648,7,,,2,,3,5,False,,5 étoiles,,9881,67 Avenue Virtuelle,751099XX6652,6,71344
7510120345524,11/7/2023,19/3/2023,,,False,,2040,311970-xxxx-yyyy-zzzz-4047,Monsieur,Nom1862,Prénom2454,email1432@test.com,86 Rue Fictive,75126,Paris,France,,,316615,525928,True,Location,True,92,,42 Rue Imaginaire,,,75953,10,,,28,,1,4,False,,Non classé,,6363,7 Avenue Virtuelle,751057XX1140,4,56814
7510139787900,22/8/2023,13/12/2023,,,False,,4199,186132-xxxx-yyyy-zzzz-8689,Madame,Nom1559,Prénom1608,email4837@test.com,93 Rue Fictive,75861,Paris,France,,,747500,986976,False,Principale,True,57,,70 Rue Imaginaire,,,75744,8,,,37,,1,3,True,,Non classé,,1622,85 Avenue Virtuelle,751056XX8271,4,92858
7510138777461,23/8/2023,19/8/2023,,,True,,4327,322740-xxxx-yyyy-zzzz-3896,Madame,Nom3702,Prénom4730,email2906@test.com,31 Rue Fictive,75343,Paris,France,,,106431,751133,False,Location,True,78,,66 Rue Imaginaire,,,75096,8,,,39,,2,3,False,,5 étoiles,,7428,26 Avenue Virtuelle,751084XX2662,17,76687
7510195033653,18/3/2023,20/1/2023,,,True,,3188,711317-xxxx-yyyy-zzzz-7392,Monsieur,Nom4794,Prénom2995,email3902@test.com,18 Rue Fictive,75592,Paris,France,,,311057,687085,True,Secondaire,False,64,,72 Rue Imaginaire,,,75726,3,,,29,,4,3,True,,3 étoiles,,7736,44 Avenue Virtuelle,751090XX1743,7,42734
7510164197015,19/10/2023,13/6/2023,,,True,,3493,826115-xxxx-yyyy-zzzz-2029,Monsieur,Nom2639,Prénom4325,email949@test.com,72 Rue Fictive,75837,Paris,France,,,379036,442355,False,Principale,False,56,,20 Rue Imaginaire,,,75379,8,,,17,,2,2,False,,3 étoiles,,5550,26 Avenue Virtuelle,751013XX2608,7,17889
7510185069838,18/7/2023,11/9/2023,,,False,,3028,741727-xxxx-yyyy-zzzz-3891,Monsieur,Nom2794,Prénom4576,email3868@test.com,8 Rue Fictive,75974,Paris,France,,,307969,576423,True,Secondaire,False,23,,94 Rue Imaginaire,,,75670,9,,,43,,5,3,True,,Non classé,,3186,44 Avenue Virtuelle,751079XX9348,19,70957
7510103167155,4/10/2023,11/9/2023,,,False,,4784,512954-xxxx-yyyy-zzzz-5700,Monsieur,Nom4345,Prénom1911,email2233@test.com,93 Rue Fictive,75586,Paris,France,,,903747,214365,False,Principale,True,68,,42 Rue Imaginaire,,,75501,9,,,31,,1,2,True,,3 étoiles,,1004,4 Avenue Virtuelle,751098XX3913,16,84184
7510137288362,5/3/2023,4/4/2023,,,True,,3392,226818-xxxx-yyyy-zzzz-1165,Monsieur,Nom2031,Prénom3805,email995@test.com,55 Rue Fictive,75992,Paris,France,,,966158,765850,True,Secondaire,True,92,,71 Rue Imaginaire,,,75432,5,,,42,,3,1,False,,Non classé,,1796,12 Avenue Virtuelle,751057XX3401,3,62454
7510169933611,25/1/2023,18/9/2023,,,True,,2637,535745-xxxx-yyyy-zzzz-6333,Madame,Nom3027,Prénom244,email4767@test.com,95 Rue Fictive,75162,Paris,France,,,761216,556448,False,Secondaire,True,27,,92 Rue Imaginaire,,,75339,1,,,31,,5,4,True,,4 étoiles,,6553,22 Avenue Virtuelle,751058XX9551,15,83470
7510187277423,23/9/2023,3/4/2023,,,True,,2432,526855-xxxx-yyyy-zzzz-4714,Monsieur,Nom2473,Prénom1209,email3043@test.com,6 Rue Fictive,75602,Paris,France,,,726960,450064,False,Secondaire,True,58,,41 Rue Imaginaire,,,75564,2,,,43,,1,3,False,,3 étoiles,,6779,84 Avenue Virtuelle,751043XX8684,11,83617
7510184887004,20/5/2023,27/6/2023,,,False,,4136,107113-xxxx-yyyy-zzzz-3779,Monsieur,Nom696,Prénom1788,email747@test.com,16 Rue Fictive,75452,Paris,France,,,575993,324104,True,Secondaire,True,17,,72 Rue Imaginaire,,,75529,5,,,41,,3,1,False,,4 étoiles,,7580,47 Avenue Virtuelle,751046XX6246,17,76798
7510155725216,21/10/2023,24/5/2023,,,False,,2786,528258-xxxx-yyyy-zzzz-4599,Monsieur,Nom234,Prénom4809,email3935@test.com,35 Rue Fictive,75196,Paris,France,,,373352,731384,False,Principale,True,67,,51 Rue Imaginaire,,,75250,1,,,49,,1,4,False,,3 étoiles,,4380,9 Avenue Virtuelle,751064XX7402,20,28105
7510152966518,18/4/2023,27/8/2023,,,True,,1718,932870-xxxx-yyyy-zzzz-9419,Monsieur,Nom3422,Prénom3872,email870@test.com,99 Rue Fictive,75102,Paris,France,,,369373,418307,True,Principale,True,12,,93 Rue Imaginaire,,,75917,9,,,12,,3,3,False,,5 étoiles,,5531,2 Avenue Virtuelle,751077XX2928,5,59304
7510194806499,19/11/2023,17/4/2023,,,True,,3357,442446-xxxx-yyyy-zzzz-4543,Monsieur,Nom3123,Prénom1417,email156@test.com,88 Rue Fictive,75248,Paris,France,,,303127,835821,True,Secondaire,False,75,,82 Rue Imaginaire,,,75392,8,,,33,,2,3,True,,Non classé,,7178,8 Avenue Virtuelle,751090XX5252,9,86576
7510115064794,28/3/2023,1/8/2023,,,False,,2151,438713-xxxx-yyyy-zzzz-8979,Monsieur,Nom2587,Prénom3675,email4010@test.com,11 Rue Fictive,75308,Paris,France,,,718539,728356,True,Secondaire,False,94,,78 Rue Imaginaire,,,75783,3,,,24,,4,5,False,,4 étoiles,,9456,68 Avenue Virtuelle,751028XX4370,8,28576
7510135240217,21/9/2023,27/11/2023,,,True,,2679,464796-xxxx-yyyy-zzzz-4704,Monsieur,Nom4756,Prénom1681,email2886@test.com,72 Rue Fictive,75019,Paris,France,,,332937,366193,True,Principale,True,98,,28 Rue Imaginaire,,,75338,10,,,48,,4,4,True,,Non classé,,2150,45 Avenue Virtuelle,751018XX1910,8,82158
7510104037336,23/12/2023,11/7/2023,,,False,,744,418194-xxxx-yyyy-zzzz-1075,Madame,Nom923,Prénom4113,email4535@test.com,1 Rue Fictive,75847,Paris,France,,,624955,254140,True,Principale,False,76,,55 Rue Imaginaire,,,75973,7,,,42,,5,3,True,,3 étoiles,,7168,23 Avenue Virtuelle,751020XX2333,20,45966
7510133950814,25/4/2023,18/4/2023,,,True,,1095,524170-xxxx-yyyy-zzzz-4380,Monsieur,Nom4568,Prénom316,email2551@test.com,15 Rue Fictive,75814,Paris,France,,,392203,485487,True,Principale,True,50,,47 Rue Imaginaire,,,75803,9,,,2,,2,2,True,,3 étoiles,,5222,62 Avenue Virtuelle,751046XX5672,1,93294
7510185043063,22/9/2023,28/4/2023,,,False,,290,685879-xxxx-yyyy-zzzz-5068,Madame,Nom3684,Prénom1465,email4968@test.com,74 Rue Fictive,75060,Paris,France,,,824824,264362,False,Secondaire,True,90,,72 Rue Imaginaire,,,75464,10,,,21,,4,3,True,,4 étoiles,,4480,77 Avenue Virtuelle,751081XX6481,20,43612
7510170946435,26/12/2023,12/6/2023,,,True,,290,661306-xxxx-yyyy-zzzz-1729,Madame,Nom1198,Prénom701,email124@test.com,25 Rue Fictive,75655,Paris,France,,,722983,314945,True,Location,False,53,,56 Rue Imaginaire,,,75955,5,,,42,,4,5,True,,3 étoiles,,1816,87 Avenue Virtuelle,751025XX7823,9,30659
7510122383420,21/1/2023,19/8/2023,,,False,,3978,128317-xxxx-yyyy-zzzz-3864,Madame,Nom4967,Prénom2129,email4794@test.com,33 Rue Fictive,75303,Paris,France,,,831420,941020,False,Principale,True,36,,81 Rue Imaginaire,,,75316,7,,,48,,4,4,True,,4 étoiles,,4742,48 Avenue Virtuelle,751061XX9155,12,77582
7510157428534,10/11/2023,11/9/2023,,,False,,2728,637563-xxxx-yyyy-zzzz-9496,Madame,Nom243,Prénom2874,email3287@test.com,62 Rue Fictive,75065,Paris,France,,,770404,138085,False,Principale,True,25,,8 Rue Imaginaire,,,75990,10,,,30,,3,1,True,,Non classé,,3943,37 Avenue Virtuelle,751096XX2905,11,23109
7510180535962,12/5/2023,8/4/2023,,,True,,3541,538412-xxxx-yyyy-zzzz-1858,Monsieur,Nom3110,Prénom1179,email4170@test.com,48 Rue Fictive,75707,Paris,France,,,843469,493804,True,Secondaire,False,9,,58 Rue Imaginaire,,,75083,1,,,48,,2,3,False,,Non classé,,5869,16 Avenue Virtuelle,751041XX7881,15,40164
7510187227391,17/1/2023,6/5/2023,,,True,,1999,633925-xxxx-yyyy-zzzz-4447,Madame,Nom1014,Prénom432,email2236@test.com,92 Rue Fictive,75396,Paris,France,,,623499,991198,False,Secondaire,False,95,,45 Rue Imaginaire,,,75578,2,,,41,,1,3,False,,4 étoiles,,7515,37 Avenue Virtuelle,751064XX6688,15,67938
7510109788201,4/3/2023,5/3/2023,,,False,,2673,391894-xxxx-yyyy-zzzz-5835,Monsieur,Nom4270,Prénom1530,email1382@test.com,65 Rue Fictive,75571,Paris,France,,,835076,224678,False,Secondaire,True,59,,62 Rue Imaginaire,,,75491,6,,,15,,3,5,False,,5 étoiles,,9382,30 Avenue Virtuelle,751072XX8359,2,57001
7510132048521,22/5/2023,19/11/2023,,,False,,1420,202202-xxxx-yyyy-zzzz-8661,Monsieur,Nom3403,Prénom1975,email3569@test.com,12 Rue Fictive,75710,Paris,France,,,774823,105668,False,Location,False,70,,38 Rue Imaginaire,,,75683,2,,,39,,3,3,True,,4 étoiles,,9846,34 Avenue Virtuelle,751071XX7188,13,98555
7510180903388,21/6/2023,11/3/2023,,,False,,1855,699842-xxxx-yyyy-zzzz-2730,Monsieur,Nom1736,Prénom223,email3371@test.com,45 Rue Fictive,75994,Paris,France,,,305809,870970,False,Principale,False,1,,2 Rue Imaginaire,,,75975,10,,,35,,4,1,False,,3 étoiles,,7809,44 Avenue Virtuelle,751085XX9895,15,19154
7510171935277,26/6/2023,8/4/2023,,,False,,204,970186-xxxx-yyyy-zzzz-6918,Madame,Nom334,Prénom2567,email4396@test.com,35 Rue Fictive,75740,Paris,France,,,737467,653073,True,Secondaire,False,1,,39 Rue Imaginaire,,,75526,6,,,16,,2,3,False,,4 étoiles,,8087,25 Avenue Virtuelle,751028XX4173,14,54772
7510161618357,22/3/2023,12/7/2023,,,False,,951,732410-xxxx-yyyy-zzzz-6928,Madame,Nom1876,Prénom4138,email4456@test.com,23 Rue Fictive,75321,Paris,France,,,134875,851334,False,Principale,False,56,,39 Rue Imaginaire,,,75102,1,,,28,,5,3,True,,3 étoiles,,3466,26 Avenue Virtuelle,751043XX4444,7,56526
7510163020263,21/11/2023,5/9/2023,,,True,,2081,235425-xxxx-yyyy-zzzz-3402,Monsieur,Nom2745,Prénom4465,email460@test.com,27 Rue Fictive,75651,Paris,France,,,144659,499588,False,Principale,False,61,,26 Rue Imaginaire,,,75889,3,,,50,,4,1,False,,4 étoiles,,3062,95 Avenue Virtuelle,751060XX7257,15,56417
7510147700302,26/8/2023,16/12/2023,,,True,,3119,158427-xxxx-yyyy-zzzz-9889,Madame,Nom352,Prénom1028,email1804@test.com,31 Rue Fictive,75004,Paris,France,,,810144,304143,False,Location,False,68,,5 Rue Imaginaire,,,75058,10,,,3,,4,4,False,,4 étoiles,,9848,48 Avenue Virtuelle,751085XX3457,5,63429
7510192125724,24/10/2023,1/5/2023,,,False,,4796,457381-xxxx-yyyy-zzzz-3801,Madame,Nom439,Prénom1807,email1296@test.com,27 Rue Fictive,75511,Paris,France,,,578782,584410,False,Principale,False,71,,99 Rue Imaginaire,,,75619,2,,,15,,1,2,False,,5 étoiles,,2648,18 Avenue Virtuelle,751060XX9020,8,10521
7510149683803,7/3/2023,4/5/2023,,,True,,1656,304062-xxxx-yyyy-zzzz-7745,Madame,Nom4969,Prénom3093,email3222@test.com,79 Rue Fictive,75080,Paris,France,,,846286,366033,True,Location,True,45,,80 Rue Imaginaire,,,75320,4,,,29,,2,1,True,,Non classé,,1883,63 Avenue Virtuelle,751079XX8515,11,93948
7510170721324,6/6/2023,23/2/2023,,,True,,3565,465823-xxxx-yyyy-zzzz-8805,Madame,Nom854,Prénom4455,email2753@test.com,55 Rue Fictive,75558,Paris,France,,,127375,644569,True,Principale,False,72,,45 Rue Imaginaire,,,75131,0,,,3,,4,3,True,,3 étoiles,,2804,30 Avenue Virtuelle,751088XX7483,6,72887
7510196187975,5/9/2023,15/5/2023,,,False,,2414,504454-xxxx-yyyy-zzzz-1874,Monsieur,Nom3590,Prénom2178,email4256@test.com,23 Rue Fictive,75748,Paris,France,,,718618,784699,False,Principale,False,22,,38 Rue Imaginaire,,,75595,9,,,33,,1,1,True,,3 étoiles,,4762,22 Avenue Virtuelle,751094XX1680,3,13321
7510132422524,25/11/2023,17/2/2023,,,True,,4216,893934-xxxx-yyyy-zzzz-8557,Madame,Nom62,Prénom611,email4875@test.com,12 Rue Fictive,75589,Paris,France,,,818781,282129,True,Secondaire,False,78,,74 Rue Imaginaire,,,75859,5,,,47,,5,3,False,,Non classé,,4632,84 Avenue Virtuelle,751066XX8457,1,36212
7510133697351,3/4/2023,13/6/2023,,,True,,2971,362243-xxxx-yyyy-zzzz-4295,Monsieur,Nom1478,Prénom991,email2694@test.com,23 Rue Fictive,75968,Paris,France,,,733780,392993,True,Location,True,63,,74 Rue Imaginaire,,,75740,9,,,38,,5,4,False,,4 étoiles,,1727,52 Avenue Virtuelle,751064XX1496,9,68055
7510165568960,3/8/2023,22/8/2023,,,False,,2942,207748-xxxx-yyyy-zzzz-6367,Monsieur,Nom3728,Prénom2580,email181@test.com,30 Rue Fictive,75838,Paris,France,,,416743,480856,True,Principale,False,10,,92 Rue Imaginaire,,,75130,10,,,17,,3,5,True,,3 étoiles,,2126,61 Avenue Virtuelle,751036XX6868,1,47635
7510135693302,17/11/2023,9/10/2023,,,True,,109,367412-xxxx-yyyy-zzzz-7138,Madame,Nom2815,Prénom262,email1031@test.com,54 Rue Fictive,75320,Paris,France,,,267998,288552,False,Location,True,60,,69 Rue Imaginaire,,,75759,9,,,43,,1,3,True,,4 étoiles,,9112,19 Avenue Virtuelle,751082XX5801,14,95703
7510101825644,19/3/2023,13/2/2023,,,True,,3770,407929-xxxx-yyyy-zzzz-8059,Monsieur,Nom3969,Prénom4367,email576@test.com,79 Rue Fictive,75839,Paris,France,,,256175,754641,False,Principale,False,35,,2 Rue Imaginaire,,,75350,6,,,29,,4,4,False,,4 étoiles,,9876,78 Avenue Virtuelle,751021XX1109,18,68094
7510159264849,23/1/2023,16/9/2023,,,False,,3303,755794-xxxx-yyyy-zzzz-8910,Monsieur,Nom1532,Prénom702,email285@test.com,71 Rue Fictive,75208,Paris,France,,,576675,979205,True,Secondaire,True,55,,71 Rue Imaginaire,,,75865,5,,,1,,1,2,False,,4 étoiles,,2063,6 Avenue Virtuelle,751016XX8632,7,15026
7510179316698,3/2/2023,17/3/2023,,,False,,1826,984230-xxxx-yyyy-zzzz-2236,Monsieur,Nom1882,Prénom4340,email611@test.com,16 Rue Fictive,75715,Paris,France,,,730571,954881,False,Location,True,98,,37 Rue Imaginaire,,,75621,7,,,13,,2,4,True,,Non classé,,1149,42 Avenue Virtuelle,751095XX7115,8,36156
7510184668373,12/3/2023,6/6/2023,,,False,,1823,844719-xxxx-yyyy-zzzz-2387,Monsieur,Nom4616,Prénom3805,email2750@test.com,20 Rue Fictive,75598,Paris,France,,,208408,409865,False,Location,False,22,,4 Rue Imaginaire,,,75446,1,,,37,,5,2,False,,5 étoiles,,7272,86 Avenue Virtuelle,751024XX8085,13,63386
7510194447065,3/9/2023,17/10/2023,,,False,,3457,900050-xxxx-yyyy-zzzz-1516,Monsieur,Nom1595,Prénom638,email2655@test.com,35 Rue Fictive,75200,Paris,France,,,304635,430647,True,Principale,True,78,,96 Rue Imaginaire,,,75099,0,,,33,,1,1,True,,3 étoiles,,6911,6 Avenue Virtuelle,751037XX5856,11,60028
7510124962975,10/2/2023,6/10/2023,,,True,,730,822977-xxxx-yyyy-zzzz-7333,Madame,Nom1754,Prénom3434,email1466@test.com,33 Rue Fictive,75762,Paris,France,,,842534,983341,True,Secondaire,True,86,,44 Rue Imaginaire,,,75683,5,,,29,,5,4,True,,5 étoiles,,4570,51 Avenue Virtuelle,751065XX7735,14,60774
7510106606019,27/4/2023,5/2/2023,,,False,,4974,922715-xxxx-yyyy-zzzz-9009,Monsieur,Nom1986,Prénom1853,email3314@test.com,79 Rue Fictive,75139,Paris,France,,,258594,317965,True,Principale,False,54,,26 Rue Imaginaire,,,75942,2,,,49,,5,4,False,,Non classé,,8993,90 Avenue Virtuelle,751099XX5476,10,44189
7510156988728,15/6/2023,20/12/2023,,,False,,1073,863121-xxxx-yyyy-zzzz-5460,Madame,Nom3033,Prénom732,email1029@test.com,64 Rue Fictive,75386,Paris,France,,,718172,555549,False,Secondaire,True,74,,90 Rue Imaginaire,,,75910,2,,,22,,1,5,False,,3 étoiles,,9356,32 Avenue Virtuelle,751060XX3741,12,92446
7510160568403,3/9/2023,13/11/2023,,,True,,796,759225-xxxx-yyyy-zzzz-4898,Madame,Nom3993,Prénom4896,email2590@test.com,14 Rue Fictive,75440,Paris,France,,,139007,590274,True,Secondaire,False,1,,7 Rue Imaginaire,,,75616,7,,,11,,4,5,True,,Non classé,,6357,34 Avenue Virtuelle,751057XX8289,17,63272
7510175283540,19/5/2023,20/2/2023,,,True,,2494,599694-xxxx-yyyy-zzzz-2587,Madame,Nom763,Prénom151,email4168@test.com,87 Rue Fictive,75028,Paris,France,,,651605,961473,True,Location,False,29,,48 Rue Imaginaire,,,75506,4,,,40,,2,2,True,,5 étoiles,,2867,66 Avenue Virtuelle,751083XX2789,4,58037
7510197449715,19/4/2023,25/8/2023,,,True,,1677,197928-xxxx-yyyy-zzzz-4574,Madame,Nom3585,Prénom4589,email2218@test.com,38 Rue Fictive,75921,Paris,France,,,122619,241520,False,Principale,True,3,,46 Rue Imaginaire,,,75448,0,,,13,,4,2,True,,4 étoiles,,9070,21 Avenue Virtuelle,751085XX5624,2,42903
7510123220278,1/10/2023,21/3/2023,,,True,,2362,784732-xxxx-yyyy-zzzz-9609,Monsieur,Nom3861,Prénom1936,email668@test.com,45 Rue Fictive,75323,Paris,France,,,385975,531569,False,Location,True,99,,1 Rue Imaginaire,,,75269,2,,,30,,2,3,False,,Non classé,,7027,78 Avenue Virtuelle,751074XX8806,6,27903
7510101398611,3/8/2023,3/2/2023,,,True,,4211,325881-xxxx-yyyy-zzzz-1401,Madame,Nom1794,Prénom3716,email1954@test.com,36 Rue Fictive,75905,Paris,France,,,946583,392721,True,Secondaire,True,72,,100 Rue Imaginaire,,,75663,5,,,12,,4,1,True,,3 étoiles,,6617,19 Avenue Virtuelle,751018XX8886,7,82618
7510109210646,17/10/2023,7/11/2023,,,True,,3908,124698-xxxx-yyyy-zzzz-3562,Monsieur,Nom4132,Prénom624,email593@test.com,55 Rue Fictive,75633,Paris,France,,,605855,359667,True,Principale,True,89,,43 Rue Imaginaire,,,75229,9,,,12,,2,2,True,,3 étoiles,,3959,28 Avenue Virtuelle,751028XX7422,8,33537
7510191283903,7/7/2023,2/5/2023,,,True,,137,213046-xxxx-yyyy-zzzz-2097,Monsieur,Nom714,Prénom3446,email1512@test.com,16 Rue Fictive,75657,Paris,France,,,207300,999996,False,Principale,False,93,,36 Rue Imaginaire,,,75203,1,,,34,,3,5,True,,5 étoiles,,9843,90 Avenue Virtuelle,751014XX4371,1,16276
7510156151287,4/2/2023,9/5/2023,,,True,,1043,365168-xxxx-yyyy-zzzz-2044,Monsieur,Nom3727,Prénom34,email3731@test.com,83 Rue Fictive,75183,Paris,France,,,221310,281774,False,Principale,False,96,,44 Rue Imaginaire,,,75284,6,,,1,,5,2,True,,Non classé,,4672,76 Avenue Virtuelle,751085XX2187,11,37575
7510195805259,6/8/2023,18/11/2023,,,False,,3643,144591-xxxx-yyyy-zzzz-7652,Monsieur,Nom2303,Prénom2296,email3816@test.com,62 Rue Fictive,75933,Paris,France,,,791897,814804,False,Principale,False,16,,56 Rue Imaginaire,,,75845,7,,,20,,4,5,False,,5 étoiles,,1973,23 Avenue Virtuelle,751089XX1742,11,19550
7510116328738,3/6/2023,23/12/2023,,,False,,2246,333523-xxxx-yyyy-zzzz-4617,Monsieur,Nom1464,Prénom4436,email3338@test.com,75 Rue Fictive,75993,Paris,France,,,207280,505558,True,Principale,False,27,,1 Rue Imaginaire,,,75475,6,,,40,,2,1,False,,3 étoiles,,8561,71 Avenue Virtuelle,751031XX5824,14,96285
7510147935645,17/1/2023,17/2/2023,,,True,,2222,666535-xxxx-yyyy-zzzz-2946,Monsieur,Nom4232,Prénom1266,email3733@test.com,62 Rue Fictive,75814,Paris,France,,,802462,213255,False,Location,False,59,,7 Rue Imaginaire,,,75902,1,,,18,,3,3,False,,5 étoiles,,5542,11 Avenue Virtuelle,751040XX8343,18,51687
7510173111937,15/4/2023,13/5/2023,,,True,,1589,239377-xxxx-yyyy-zzzz-7972,Madame,Nom4395,Prénom275,email3256@test.com,72 Rue Fictive,75489,Paris,France,,,687667,701673,False,Secondaire,True,19,,13 Rue Imaginaire,,,75177,6,,,38,,3,1,False,,5 étoiles,,4533,33 Avenue Virtuelle,751052XX5485,3,16145
7510111573607,13/4/2023,9/3/2023,,,False,,3991,879079-xxxx-yyyy-zzzz-9590,Madame,Nom1015,Prénom473,email3839@test.com,70 Rue Fictive,75626,Paris,France,,,547502,856103,False,Secondaire,True,55,,99 Rue Imaginaire,,,75449,2,,,37,,3,1,True,,4 étoiles,,6054,63 Avenue Virtuelle,751030XX5469,14,93811
7510197064816,19/2/2023,16/3/2023,,,False,,3453,619657-xxxx-yyyy-zzzz-8647,Madame,Nom2039,Prénom1926,email4842@test.com,87 Rue Fictive,75900,Paris,France,,,549564,499320,False,Secondaire,False,89,,83 Rue Imaginaire,,,75049,10,,,17,,1,2,True,,5 étoiles,,4954,95 Avenue Virtuelle,751091XX2386,9,29914
7510191645033,5/10/2023,11/9/2023,,,True,,3470,465246-xxxx-yyyy-zzzz-3534,Monsieur,Nom3769,Prénom4140,email570@test.com,62 Rue Fictive,75979,Paris,France,,,792935,374554,True,Location,True,51,,3 Rue Imaginaire,,,75690,6,,,30,,2,4,True,,3 étoiles,,8300,54 Avenue Virtuelle,751028XX5547,7,72396
7510174605199,7/3/2023,1/12/2023,,,False,,829,616915-xxxx-yyyy-zzzz-8498,Monsieur,Nom3427,Prénom758,email4430@test.com,57 Rue Fictive,75649,Paris,France,,,773120,575865,True,Location,True,59,,51 Rue Imaginaire,,,75082,1,,,32,,3,1,True,,Non classé,,4660,72 Avenue Virtuelle,751095XX3738,19,55062
7510174069272,5/9/2023,11/7/2023,,,True,,2293,278813-xxxx-yyyy-zzzz-6729,Monsieur,Nom2639,Prénom3717,email2949@test.com,39 Rue Fictive,75760,Paris,France,,,620942,165469,False,Secondaire,True,30,,10 Rue Imaginaire,,,75786,1,,,49,,5,4,True,,5 étoiles,,6024,82 Avenue Virtuelle,751095XX9744,12,31395
7510162030630,5/8/2023,13/6/2023,,,False,,63,523619-xxxx-yyyy-zzzz-4920,Madame,Nom1468,Prénom196,email3416@test.com,5 Rue Fictive,75942,Paris,France,,,882179,466095,False,Principale,True,54,,37 Rue Imaginaire,,,75644,3,,,12,,4,5,False,,5 étoiles,,2278,46 Avenue Virtuelle,751011XX4255,10,20261
7510137190830,3/3/2023,27/11/2023,,,True,,2893,243724-xxxx-yyyy-zzzz-1923,Madame,Nom3969,Prénom4585,email4513@test.com,69 Rue Fictive,75860,Paris,France,,,337615,357496,True,Location,True,20,,37 Rue Imaginaire,,,75527,6,,,46,,2,1,False,,5 étoiles,,2782,28 Avenue Virtuelle,751069XX7926,2,23665
7510157101588,21/12/2023,21/9/2023,,,False,,3917,503096-xxxx-yyyy-zzzz-2660,Madame,Nom1522,Prénom2287,email3687@test.com,93 Rue Fictive,75887,Paris,France,,,131468,340077,False,Secondaire,True,99,,76 Rue Imaginaire,,,75460,8,,,30,,3,3,False,,3 étoiles,,8368,50 Avenue Virtuelle,751039XX8710,6,67743
7510178251840,27/9/2023,26/6/2023,,,False,,2715,142920-xxxx-yyyy-zzzz-6476,Monsieur,Nom2720,Prénom2912,email1338@test.com,44 Rue Fictive,75993,Paris,France,,,987546,215467,False,Principale,False,67,,19 Rue Imaginaire,,,75949,4,,,8,,1,4,True,,5 étoiles,,6719,77 Avenue Virtuelle,751078XX6938,1,86719
7510139723277,16/11/2023,21/1/2023,,,False,,515,557486-xxxx-yyyy-zzzz-7262,Monsieur,Nom2492,Prénom2407,email334@test.com,41 Rue Fictive,75046,Paris,France,,,864375,865773,True,Secondaire,True,43,,87 Rue Imaginaire,,,75880,3,,,26,,5,3,True,,Non classé,,8916,30 Avenue Virtuelle,751010XX3697,11,30610
7510104361454,15/9/2023,9/5/2023,,,False,,1353,529491-xxxx-yyyy-zzzz-6798,Madame,Nom2568,Prénom681,email4763@test.com,61 Rue Fictive,75050,Paris,France,,,408220,543060,False,Location,True,94,,39 Rue Imaginaire,,,75075,1,,,22,,3,5,False,,Non classé,,9802,27 Avenue Virtuelle,751086XX4574,18,70242
7510161306186,8/11/2023,9/7/2023,,,False,,3652,222702-xxxx-yyyy-zzzz-1569,Monsieur,Nom2507,Prénom437,email3426@test.com,1 Rue Fictive,75803,Paris,France,,,971191,667179,True,Principale,False,7,,56 Rue Imaginaire,,,75105,10,,,25,,2,4,False,,Non classé,,2039,58 Avenue Virtuelle,751027XX5370,20,67702
