Commune,Numéro de voie,Complément et répétition du numéro de voie,Type et nom de la voie,Code postal,Identifiant de l'adresse sur la base adresse nationale (BAN) (facultatif),Bâtiment,Escalier,Etage,Numéro de porte ou d'appartement,Identifiant de lot,Numéro de déclaration du meublé,Nombre total de nuitées de location du 1er janvier 2023 au 31 décembre 2023,Nombre total de nuitées de location du 1er janvier 2024 au 31 décembre 2024,Nom du loueur,Si le local constitue la résidence principale du loueur,Si le local constitue la résidence secondaire du loueur
Paris,690,,rue de Lourmel,75015,,,,,,,7510184825012,62,34,Lina Barbier,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,7510111364222,180,102,Sarah Fernandes,non,oui
Paris,26,,rue de Montmartre,75002,,,,,,,7510174919317,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,15,,rue de Belleville,75020,,,,,,,7641339919890,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,37,,rue de Rivoli,75001,,,,,,,7510198946621,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,27,,rue de Belleville,75020,,,,,,,3SAKMGC8CGW93,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,130,,rue de la Pompe,75016,,,,,,,7510127643536,110,65,Léa Renard,oui,non
Paris,940,,rue de Vaugirard,75015,,,,,,,7510127976954,282,155,Mathis Colin,non,oui
Paris,30,,rue de Belleville,75020,,,,,,,7510145153732,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,270,,rue de Belleville,75019,,,,,,,J3WUTWPVTOYLD,175,100,Manon Lefevre,non,oui
Paris,5,,rue de la Paix,75002,,,,,,,7510148998829,280,150,Paul Bertrand,non,oui
Paris,120,,rue du Faubourg Saint-Honoré,75008,,,,,,,7685579575092,90,50,Louis Clement,non,oui
Paris,90,,rue de Belleville,75020,,,,,,,7510182005425,140,80,Chloé Gillet,non,oui
Paris,70,,rue de Rennes,75006,,,,,,,75703288351851,80,40,Manon Dupuis,non,oui
Paris,910,,rue de Vaugirard,75015,,,,,,,7510103159812,268,145,Clémence Fontaine,non,oui
Paris,350,,rue de Vaugirard,75015,,,,,,,7510191780928,265,145,Clémence Lacroix,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510164462551,115,65,Tom Leclerc,oui,non
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510188099144,55,35,Clément Renaud,non,oui
Paris,46,,rue de Rivoli,75001,,,,,,,7510146511154,70,40,Louis Clement,non,oui # ID en Doublon
Paris,46,,rue de Rivoli,75001,,,,,,,7510118156718,70,40,Louis Clement,non,oui # ID en Doublon
Paris,390,,rue de la Croix Nivert,75015,,,,,,,75957194221265,155,92,Eva Garnier,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7652068644522,155,90,Eva Dufour,non,oui
Paris,720,,rue de Vaugirard,75015,,,,,,,7510106861484,182,108,Maxence Legall,oui,non
Paris,450,,rue Lecourbe,75015,,,,,,,7622649641609,255,132,Anna Berge,non,oui
Paris,360,,rue de Javel,75015,,,,,,,7510186299743,145,88,Leo Dupont,oui,non
Paris,670,,rue de Vaugirard,75015,,,,,,,7510156150208,288,158,Chloé Jean,non,oui
Paris,25,,rue de Rivoli,75001,,,,,,,75677819697572,210,110,Sophie Chevalier,non,oui # ID en Doublon
Paris,70,,rue de Rennes,75006,,,,,,,7510147853388,80,40,Manon Dupuis,non,oui
Paris,830,,rue de Vaugirard,75015,,,,,,,7510137014636,298,170,Clémence Carpentier,non,oui
Paris,210,,rue Lafayette,75010,,,,,,,7510184295526,125,72,Charlotte Petit,non,oui
Paris,48,,rue de Belleville,75020,,,,,,,7510126901557,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,750,,rue de Vaugirard,75015,,,,,,,75773733327428,272,148,Clémence Lemaire,non,oui
Paris,690,,rue de Lourmel,75015,,,,,,,7510162062263,62,34,Lina Barbier,non,oui
Paris,290,,rue de Vaugirard,75015,,,,,,,7510145067229,240,125,Océane Dubois,non,oui
Paris,18,,rue de Belleville,75020,,,,,,,7510104902187,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,75221484995537,55,35,Clément Renaud,non,oui
Paris,720,,rue de Vaugirard,75015,,,,,,,75747905843865,182,108,Maxence Legall,oui,non
Paris,60,,boulevard Haussmann,75009,,,,,,,7510162920128,300,180,Antoine Garcia,non,oui
Paris,320,,rue de la Convention,75015,,,,,,,7510144462955,95,52,Ethan Brun,oui,non
Paris,220,,boulevard Voltaire,75011,,,,,,,7510175146808,185,105,Valentin Robert,oui,non
Paris,430,,rue de la Croix Nivert,75015,,,,,,,7510149773457,112,67,Sofia Martinez,non,oui
Paris,70,,rue de Rennes,75006,,,,,,,7510178306449,80,40,Manon Dupuis,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,75872426413187,115,65,Tom Leclerc,oui,non
Paris,33,,rue de Belleville,75020,,,,,,,7510137463383,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,210,,rue Lafayette,75010,,,,,,,7510162367831,125,72,Charlotte Petit,non,oui
Paris,610,,rue de la Convention,75015,,,,,,,7510110670056,92,55,Sarah Rodrigues,non,oui
Paris,630,,rue de la Croix Nivert,75015,,,,,,,7510183089364,72,39,Sofia Dupont,non,oui
Paris,310,,avenue de Versailles,75016,,,,,,,7628239999434,195,115,Jade Joly,non,oui
Paris,80,,avenue des Ternes,75017,,,,,,,7510151392675,250,130,Hugo Lambert,oui,non
Paris,430,,rue de la Croix Nivert,75015,,,,,,,75371385611281,112,67,Sofia Martinez,non,oui
Paris,580,,rue de Vaugirard,75015,,,,,,,7510145153732,235,120,Mathis Robin,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510156150208,158,95,Mathis Leroy,oui,non
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,7510126227499,260,135,Maxime Morel,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510110880725,245,128,Eva Remy,non,oui
Paris,290,,rue de Vaugirard,75015,,,,,,,KGBXZSFXX49R9,240,125,Océane Dubois,non,oui
Paris,180,,rue du Temple,75003,,,,,,,8B7446267O5SV,290,160,Gabriel Martin,non,oui
Paris,31,,rue de Rivoli,75001,,,,,,,7510124886646,170,90,Manon Dupuis,non,oui # ID en Doublon
Paris,18,,rue de Belleville,75020,,,,,,,7510165482582,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,20,,rue du Louvre,75001,,,,,,,7510149340810,50,20,Thomas Leclerc,oui,non
Paris,19,,rue de Rivoli,75001,,,,,,,75349654806336,250,130,Julie Moreau,non,oui # ID en Doublon
Paris,350,,rue de Vaugirard,75015,,,,,,,7697826156993,265,145,Clémence Lacroix,non,oui
Paris,48,,rue de Belleville,75020,,,,,,,7614447998895,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,27,,rue de Belleville,75020,,,,,,,7510149773457,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,37,,rue de Rivoli,75001,,,,,,,7510107045292,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,200,,rue de la Convention,75015,,,,,,,7510193274514,105,55,Raphaël Bernard,oui,non
Paris,610,,rue de la Convention,75015,,,,,,,7510151394161,92,55,Sarah Rodrigues,non,oui
Paris,42,,rue de Belleville,75020,,,,,,,7510165297851,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,850,,rue de Lourmel,75015,,,,,,,7510116210404,58,30,Lina Perrier,non,oui
Paris,450,,rue Lecourbe,75015,,,,,,,7510103199199,255,132,Anna Berge,non,oui
Paris,15,,avenue Montaigne,75008,,,,,,,7510111182319,150,90,Alice Roux,non,oui
Paris,21,,rue de Belleville,75020,,,,,,,7510175744428,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,29,,rue de la Paix,75002,,,,,,,7510150781767,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,580,,rue de Vaugirard,75015,,,,,,,7510139811867,235,120,Mathis Robin,non,oui
Paris,750,,rue de Vaugirard,75015,,,,,,,75919678904185,272,148,Clémence Lemaire,non,oui
Paris,220,,boulevard Voltaire,75011,,,,,,,7510157759336,185,105,Valentin Robert,oui,non
Paris,24,,rue de Belleville,75020,,,,,,,75853018124421,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510174254137,55,35,Clément Renaud,non,oui
Paris,320,,rue de la Convention,75015,,,,,,,7510178211091,95,52,Ethan Brun,oui,non
Paris,660,,boulevard de Grenelle,75015,,,,,,,7510198392072,58,32,Tom Moreau,oui,non
Paris,310,,avenue de Versailles,75016,,,,,,,7510172191579,195,115,Jade Joly,non,oui
Paris,14,,rue de Montmartre,75002,,,,,,,75961324452002,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,13,,rue de Rivoli,75001,,,,,,,7510144615610,290,160,Alice Roux,non,oui # ID en Doublon
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7661911942760,118,70,Eva Roussel,non,oui
Paris,35,,rue de la Paix,75002,,,,,,,7510182927404,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,930,,rue de Lourmel,75015,,,,,,,7510106487897,42,25,Lina Leroy,non,oui
Paris,420,,rue de Vaugirard,75015,,,,,,,7510157459952,98,58,Hugo Da Silva,oui,non
Paris,17,,rue de la Paix,75002,,,,,,,7510180112634,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,890,,rue Lecourbe,75015,,,,,,,7510155079533,95,55,Sofia David,non,oui
Paris,210,,rue Lafayette,75010,,,,,,,75700656415162,125,72,Charlotte Petit,non,oui
Paris,26,,rue de Montmartre,75002,,,,,,,7510116746770,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,130,,rue de la Pompe,75016,,,,,,,7510197857043,110,65,Léa Renard,oui,non
Paris,720,,rue de Vaugirard,75015,,,,,,,7510199906231,182,108,Maxence Legall,oui,non
Paris,47,,rue de la Paix,75002,,,,,,,7510148673981,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,11,,rue de Rivoli,75001,,,,,,,7510149243261,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,160,,avenue Victor Hugo,75016,,,,,,,7510189518278,130,75,Adam Rousseau,oui,non
Paris,120,,rue du Faubourg Saint-Honoré,75008,,,,,,,7510151392675,90,50,Louis Clement,non,oui
Paris,90,,rue de Belleville,75020,,,,,,,75864544610241,140,80,Chloé Gillet,non,oui
Paris,500,,rue de Vaugirard,75015,,,,,,,4MHE1OLYNND7H,68,36,Enzo Aubert,non,oui
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7510180679989,125,74,Eva Vincent,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510162717410,245,128,Eva Remy,non,oui
Paris,640,,rue de Vaugirard,75015,,,,,,,7510124333043,250,130,Lucas Bernard,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510183638433,158,95,Mathis Leroy,oui,non
Paris,33,,rue de Belleville,75020,,,,,,,75400514379624,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,40,,avenue de l'Opéra,75009,,,,,,,7510159368304,100,60,Lucas Fournier,non,oui
Paris,44,,rue de Montmartre,75002,,,,,,,7510129130988,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,880,,rue de Vaugirard,75015,,,,,,,7510129542533,175,102,Maxence Le Roux,oui,non
Paris,290,,rue de Vaugirard,75015,,,,,,,7510136276928,240,125,Océane Dubois,non,oui
Paris,960,,rue de Vaugirard,75015,,,,,,,7510133803597,55,30,Maxence Germain,oui,non
Paris,690,,rue de Lourmel,75015,,,,,,,7510108074330,62,34,Lina Barbier,non,oui
Paris,640,,rue de Vaugirard,75015,,,,,,,7510180845619,250,130,Lucas Bernard,non,oui
Paris,790,,rue de la Croix Nivert,75015,,,,,,,KY8ZIZ2RL6ETE,125,74,Eva Vincent,non,oui
Paris,540,,boulevard de Grenelle,75015,,,,,,,7510159630352,82,48,Tom Blanchard,oui,non
Paris,25,,rue de Rivoli,75001,,,,,,,3MD2HDEL3VFZF,210,110,Sophie Chevalier,non,oui # ID en Doublon
Paris,5,,rue de la Paix,75002,,,,,,,7510187275867,280,150,Paul Bertrand,non,oui
Paris,47,,rue de la Paix,75002,,,,,,,7510159591126,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,280,,avenue Jean Jaurès,75019,,,,,,,7510128171969,75,38,Théo Caron,oui,non
Paris,5,,rue de la Paix,75002,,,,,,,75568296307950,280,150,Paul Bertrand,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510184124071,115,65,Tom Leclerc,oui,non
Paris,33,,rue de Belleville,75020,,,,,,,7510144982426,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,190,,avenue de Wagram,75017,,,,,,,7510146312062,160,95,Inès Thomas,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510193468363,158,95,Mathis Leroy,oui,non
Paris,30,,rue de Belleville,75020,,,,,,,7510114137336,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,130,,rue de la Pompe,75016,,,,,,,7510124283007,110,65,Léa Renard,oui,non
Paris,830,,rue de Vaugirard,75015,,,,,,,75447599893544,298,170,Clémence Carpentier,non,oui
Paris,15,,avenue Montaigne,75008,,,,,,,7510193468363,150,90,Alice Roux,non,oui
Paris,860,,rue de Vaugirard,75015,,,,,,,SZFWN2P31O4S8,238,122,Mathis Guillou,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510166205748,245,128,Eva Remy,non,oui
Paris,100,,rue de Richelieu,75002,,,,,,,7510182316839,45,15,Nathan Fabre,oui,non
Paris,43,,rue de Rivoli,75001,,,,,,,7510110822613,90,50,Camille Blanc,non,oui # ID en Doublon
Paris,720,,rue de Vaugirard,75015,,,,,,,75731154769738,182,108,Maxence Legall,oui,non
Paris,26,,rue de Montmartre,75002,,,,,,,7638851671394,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,20,,rue de Montmartre,75002,,,,,,,7510192087745,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,48,,rue de Belleville,75020,,,,,,,7510120875903,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510180936423,245,128,Eva Remy,non,oui
Paris,960,,rue de Vaugirard,75015,,,,,,,75677250611318,55,30,Maxence Germain,oui,non
Paris,180,,rue du Temple,75003,,,,,,,7510189661050,290,160,Gabriel Martin,non,oui
Paris,400,,rue de Vaugirard,75015,,,,,,,7660861671055,52,28,Maxence Faure,oui,non
Paris,270,,rue de Belleville,75019,,,,,,,7510179546768,175,100,Manon Lefevre,non,oui
Paris,44,,rue de Montmartre,75002,,,,,,,YHZVFR12TPNNR,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,15,,avenue Montaigne,75008,,,,,,,7510188054461,150,90,Alice Roux,non,oui
Paris,450,,rue Lecourbe,75015,,,,,,,75860611293660,255,132,Anna Berge,non,oui
Paris,690,,rue de Lourmel,75015,,,,,,,7510100229516,62,34,Lina Barbier,non,oui
Paris,20,,rue du Louvre,75001,,,,,,,7510135408943,50,20,Thomas Leclerc,oui,non
Paris,910,,rue de Vaugirard,75015,,,,,,,75455062627490,268,145,Clémence Fontaine,non,oui
Paris,33,,rue de Belleville,75020,,,,,,,7510158269783,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,12,,rue de Belleville,75020,,,,,,,7510137873730,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,50,,rue Montmartre,75002,,,,,,,75361429452325,120,70,Sophie Chevalier,oui,non
Paris,32,,rue de Montmartre,75002,,,,,,,7510148534851,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,33,,rue de Belleville,75020,,,,,,,7510117702907,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,490,,rue de Lourmel,75015,,,,,,,7510155704311,142,86,Lina Lamy,non,oui
Paris,26,,rue de Montmartre,75002,,,,,,,7510122245417,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,930,,rue de Lourmel,75015,,,,,,,75333777174278,42,25,Lina Leroy,non,oui
Paris,930,,rue de Lourmel,75015,,,,,,,7510160258050,42,25,Lina Leroy,non,oui
Paris,980,,boulevard de Grenelle,75015,,,,,,,75567589399314,112,68,Tom Louis,oui,non
Paris,60,,boulevard Haussmann,75009,,,,,,,75893035857232,300,180,Antoine Garcia,non,oui
Paris,45,,rue de Belleville,75020,,,,,,,75220223662467,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,30,,rue de Belleville,75020,,,,,,,7510164952481,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,32,,rue de Montmartre,75002,,,,,,,75471995914244,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,830,,rue de Vaugirard,75015,,,,,,,7510169219238,298,170,Clémence Carpentier,non,oui
Paris,550,,rue de Vaugirard,75015,,,,,,,7510101278113,295,165,Clémence Clement,non,oui
Paris,350,,rue de Vaugirard,75015,,,,,,,75697655477161,265,145,Clémence Lacroix,non,oui
Paris,800,,rue de Vaugirard,75015,,,,,,,7510105663896,178,105,Maxence Gaillard,oui,non
Paris,750,,rue de Vaugirard,75015,,,,,,,FFGQ7KLBL8B9P,272,148,Clémence Lemaire,non,oui
Paris,100,,rue de Richelieu,75002,,,,,,,7510145453195,45,15,Nathan Fabre,oui,non
Paris,850,,rue de Lourmel,75015,,,,,,,7510139468803,58,30,Lina Perrier,non,oui
Paris,270,,rue de Belleville,75019,,,,,,,7510168178371,175,100,Manon Lefevre,non,oui
Paris,26,,rue de Montmartre,75002,,,,,,,7510119889849,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,860,,rue de Vaugirard,75015,,,,,,,7510156403441,238,122,Mathis Guillou,non,oui
Paris,870,,rue de la Croix Nivert,75015,,,,,,,7697942862371,120,72,Eva Lambert,non,oui
Paris,300,,rue du Commerce,75015,,,,,,,7510172784902,115,68,Enzo Leroy,oui,non
Paris,80,,avenue des Ternes,75017,,,,,,,7510182199823,250,130,Hugo Lambert,oui,non
Paris,430,,rue de la Croix Nivert,75015,,,,,,,7510100155197,112,67,Sofia Martinez,non,oui
Paris,970,,rue Lecourbe,75015,,,,,,,7510145542820,222,112,Sarah Robin,non,oui
Paris,940,,rue de Vaugirard,75015,,,,,,,7510157479662,282,155,Mathis Colin,non,oui
Paris,15,,avenue Montaigne,75008,,,,,,,7510151090625,150,90,Alice Roux,non,oui
Paris,37,,rue de Rivoli,75001,,,,,,,7510129353127,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,690,,rue de Lourmel,75015,,,,,,,7510144343842,62,34,Lina Barbier,non,oui
Paris,25,,rue de Rivoli,75001,,,,,,,7668309470951,210,110,Sophie Chevalier,non,oui # ID en Doublon
Paris,70,,rue de Rennes,75006,,,,,,,7510197496491,80,40,Manon Dupuis,non,oui
Paris,31,,rue de Rivoli,75001,,,,,,,7510134546179,170,90,Manon Dupuis,non,oui # ID en Doublon
Paris,980,,boulevard de Grenelle,75015,,,,,,,7510100000066,112,68,Tom Louis,oui,non
Paris,43,,rue de Rivoli,75001,,,,,,,7510119256754,90,50,Camille Blanc,non,oui # ID en Doublon
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7671345323275,245,128,Eva Remy,non,oui
Paris,10,,rue de la Paix,75002,,,,,,,7510190988943,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,33,,rue de Belleville,75020,,,,,,,7510162030630,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,990,,rue de Vaugirard,75015,,,,,,,7510152752966,162,95,Clémence Aubry,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510197639830,155,90,Eva Dufour,non,oui
Paris,11,,rue de Rivoli,75001,,,,,,,7510187078222,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,16,,rue de Rivoli,75001,,,,,,,7510191932038,270,140,Thomas Leclerc,non,oui # ID en Doublon
Paris,890,,rue Lecourbe,75015,,,,,,,7510156886671,95,55,Sofia David,non,oui
Paris,640,,rue de Vaugirard,75015,,,,,,,7XGH4F2HQ4JIZ,250,130,Lucas Bernard,non,oui
Paris,860,,rue de Vaugirard,75015,,,,,,,7510143304469,238,122,Mathis Guillou,non,oui
Paris,34,,rue de Rivoli,75001,,,,,,,75905889762173,150,80,Hugo Lambert,non,oui # ID en Doublon
Paris,50,,rue de Montmartre,75002,,,,,,,7510101007546,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,620,,rue de Vaugirard,75015,,,,,,,D50M5LBBAVM67,108,63,Hugo Thomas,oui,non
Paris,20,,rue du Louvre,75001,,,,,,,75708493138766,50,20,Thomas Leclerc,oui,non
Paris,35,,rue de la Paix,75002,,,,,,,7510183416370,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,610,,rue de la Convention,75015,,,,,,,7510133752321,92,55,Sarah Rodrigues,non,oui
Paris,920,,rue de Javel,75015,,,,,,,7510152900968,148,88,Leo Jacques,oui,non
Paris,50,,rue de Montmartre,75002,,,,,,,7510194654902,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,210,,rue Lafayette,75010,,,,,,,7510142227049,125,72,Charlotte Petit,non,oui
Paris,22,,rue de Rivoli,75001,,,,,,,7510153314426,230,120,Lucas Fournier,non,oui # ID en Doublon
Paris,970,,rue Lecourbe,75015,,,,,,,7510125952839,222,112,Sarah Robin,non,oui
Paris,70,,rue de Rennes,75006,,,,,,,WSPHSOJVL6047,80,40,Manon Dupuis,non,oui
Paris,60,,boulevard Haussmann,75009,,,,,,,KL044BR0OH0MP,300,180,Antoine Garcia,non,oui
Paris,44,,rue de Montmartre,75002,,,,,,,7510110841945,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,990,,rue de Vaugirard,75015,,,,,,,7510124834430,162,95,Clémence Aubry,non,oui
Paris,210,,rue Lafayette,75010,,,,,,,7510186647958,125,72,Charlotte Petit,non,oui
Paris,21,,rue de Belleville,75020,,,,,,,75855485389964,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510104663567,55,35,Clément Renaud,non,oui
Paris,490,,rue de Lourmel,75015,,,,,,,75602389260193,142,86,Lina Lamy,non,oui
Paris,28,,rue de Rivoli,75001,,,,,,,7510163367413,190,100,Antoine Garcia,non,oui # ID en Doublon
Paris,90,,rue de Belleville,75020,,,,,,,7644286386322,140,80,Chloé Gillet,non,oui
Paris,20,,rue du Louvre,75001,,,,,,,7510163012091,50,20,Thomas Leclerc,oui,non
Paris,860,,rue de Vaugirard,75015,,,,,,,QJU7R96COZSFF,238,122,Mathis Guillou,non,oui
Paris,43,,rue de Rivoli,75001,,,,,,,7510185044267,90,50,Camille Blanc,non,oui # ID en Doublon
Paris,670,,rue de Vaugirard,75015,,,,,,,7510193775355,288,158,Chloé Jean,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,7613966266249,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510108934670,155,90,Eva Dufour,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,7510149518781,180,102,Sarah Fernandes,non,oui
Paris,560,,rue de Javel,75015,,,,,,,7510198508376,165,98,Leo Arnaud,oui,non
Paris,70,,rue de Rennes,75006,,,,,,,7510144156824,80,40,Manon Dupuis,non,oui
Paris,400,,rue de Vaugirard,75015,,,,,,,7510169128752,52,28,Maxence Faure,oui,non
Paris,60,,boulevard Haussmann,75009,,,,,,,7510167131701,300,180,Antoine Garcia,non,oui
Paris,960,,rue de Vaugirard,75015,,,,,,,7510195242173,55,30,Maxence Germain,oui,non
Paris,100,,rue de Richelieu,75002,,,,,,,7611822890534,45,15,Nathan Fabre,oui,non
Paris,340,,boulevard de Grenelle,75015,,,,,,,7510135464179,65,33,Tom Giraud,non,oui
Paris,18,,rue de Belleville,75020,,,,,,,7510105650416,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,30,,rue de Rivoli,75004,,,,,,,7510156734084,200,120,Julie Moreau,non,oui
Paris,920,,rue de Javel,75015,,,,,,,7510158799391,148,88,Leo Jacques,oui,non
Paris,140,,rue de Rivoli,75001,,,,,,,7665207305997,70,30,Arthur Lemaire,non,oui
Paris,50,,rue Montmartre,75002,,,,,,,7510126238521,120,70,Sophie Chevalier,oui,non
Paris,370,,rue de Lourmel,75015,,,,,,,7510135809722,48,22,Lina Royer,non,oui
Paris,130,,rue de la Pompe,75016,,,,,,,7510169406073,110,65,Léa Renard,oui,non
Paris,21,,rue de Belleville,75020,,,,,,,7510178353688,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,540,,boulevard de Grenelle,75015,,,,,,,7MYYJNVPNZG04,82,48,Tom Blanchard,oui,non
Paris,42,,rue de Belleville,75020,,,,,,,7510170836646,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,210,,rue Lafayette,75010,,,,,,,7510121106675,125,72,Charlotte Petit,non,oui
Paris,930,,rue de Lourmel,75015,,,,,,,7510199879268,42,25,Lina Leroy,non,oui
Paris,780,,rue de Vaugirard,75015,,,,,,,7510194985516,248,125,Mathis Chevalier,non,oui
Paris,49,,rue de Rivoli,75001,,,,,,,7510101762551,50,30,Léa Renard,non,oui # ID en Doublon
Paris,15,,avenue Montaigne,75008,,,,,,,7510126024038,150,90,Alice Roux,non,oui
